marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,20064612,R2F53LHE2K1KHF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,Great,"This hair dryer is made with quality. It is not heavy, not noisy, hot and offered at a good price. Amazon did a great job wtih sending me an expedited replacement order at no cost to me when my original order was lost in delivery.",2011-12-21,0.5041666666666667,0.7000000000000001,236,0.3725231639027743,0.1,0.008420776051502758
US,13282854,RZ5R5JS8BG2L6,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Perfect Dryer,"It was a great deal, it's worth the price, my wife loves it. It is powerful, and until now is not heating in excess.",2011-12-29,0.6,0.7125,130,0.3724739210746647,1.0,0.0859062055490621
US,12216899,RLJ4HL4XH0I5O,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Great dryer!,"I really love this little dryer.  It is very professional looking and as others have mentioned it is feels soft and velvety to the touch. It dries my hair quickly and is not too loud, all things considered.  I would say for smoothing it is not a miracle worker, but it does much better than your cheapie dryers, and can help an amateur like me control the frizz somewhat.  I think super smoothing requires more proper technique than just a magic hair dryer.  Unfortunately I am not well versed in that technique, but with this dryer my hair doesn't look too frazzled and out of control.  My only issue with this dryer is that I have very long hair and sometimes when I am using it the hair gets sucked into the fan on the back end of the dryer.  I think this is because this dryer is smaller than my last dryer so I need to adjust for this better. Overall though, its the best quality for the price I have had in a dryer.",2011-12-29,0.2383712121212121,0.4787878787878787,934,0.3790649233094728,1.0,0.08742633343110046
US,41770735,R3V85FQQ3MKZY2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,My mom loved it,"Bought this for my mom for Christmas. Let me tell yah it was a real chore for a man to choose a blow dryer online for a woman, but the price and weight of this item was good. I especially liked that it has a 4 year warranty.",2011-12-31,0.6499999999999999,0.675,240,0.4512339600989217,1.0,0.10458893854272197
US,38398228,RYOAFN81DS8HD,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,I hate using any other dryer!,"I've had an older version of this hair dryer for several years now, mine is a D 2009 - so I'm thinking that's when I got it. I bought mine at Bed Bath and Beyond. I fell in love with this hair dryer at once, and since then I get incredibly frustrated whenever I'm at someone else's house and don't have my own dryer! It's so bad that I often tote mine with me, and refuse to travel for a long time without it. I have long hair of medium thickness and people always think it must take me forever to blow dry my hair, but it only takes about 5-10 minutes with this dryer. It still works perfect, but after years of hanging it by the loop on the cord (I hung a hook on my bathroom wall specifically for this purpose) the loop broke, so I'm debating if I want to buy a new one even though this one still works great - if so it will just mean that now I will have a spare and won't have to carry mine to my parent's house.",2012-01-02,0.0323508522727272,0.5854403409090909,947,0.1012466700732259,0.1,0.0023583561703803624
US,37458037,RWDIV53KY3IM7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.6,0,0,1,0.1,Stopped working suddenly after 6 months,"Had a previous Remington hair dryer for almost 4 years that worked fine, but my hair dresser told me I should buy a new one. Replaced it with this same model, and the new one stopped blowing out hot air after only 6 months. I dry my hair in halves with a break in between (can't stand to do it all at once), and the dryer randomly stopped working between halves for no discernible reason. Very disappointed because I misplaced the receipt, but I will not buy this brand again.",2012-01-03,-0.0807449494949495,0.5271464646464646,516,-0.1825379647446958,-0.06,-0.002557416580071986
US,14291613,R1J0QMUQHZSX6V,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,3,7,1,0.1,disappointed,I just bought this blower twice the second time that I used the head of the cord melted.  This is something very dangerous I could be electrocuted.  I don't recommended this blower and also it is very difficult to communitcate with Remington products.,2012-01-03,-0.545,0.6875,264,-0.4045250937262243,-0.0870233613534063,-0.008220123520939822
US,14651826,R31DWGIVBX4V9T,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Pretty Good Hair Dryer for Price,"I've used another popular brand of hair dryer for years, but I recently purchased a Remington straightener, and I then decided to update my years-old hair dryer. After doing lots of research, I found that this was the most popular Remington Hair Dryer and had great reviews. I have used it a couple of times since receiving it, and I like it. I think I prefer my previous hair dryer more, as the hair seemed softer, but this one does just fine- and actually dries my hair faster than my older one. I was looking for ionic, and this has that as well. Buy this hair dryer on amazon- i found it was the cheapest price! Try it out for yourself.",2012-01-07,0.3673611111111111,0.5416666666666666,673,0.4168472595179112,0.6,0.058975636372413584
US,23019927,R1RENOEM4V7COT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,2,0.1,Great Hair Dryer for Men,"Context: I am a male, who needs a hair dryer to volumize/texturize/dry as quickly as possible in the mornings.  Pros: Does exactly what I need it to.  - Dries quickly and efficiently.  - Shapes my hair exactly the way I want it.  - Multiple modes that I switch among depending on how wet my hair is (post-shower or a little later).  - Feels nice to hold (I don't mind the weight; actually prefer heaviness).  Cons: Very few.  - Size is a bit large and non-compact.",2012-01-17,0.1357227891156462,0.3863265306122448,489,0.3152326538836804,0.2,0.015228106401036081
US,41346689,R2O1XWRPHW2BD3,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,Love this dryer!,I have long hair that takes forever to dry. My boyfriend bought this for me for my birthday and it has taken time off of my morning routine and it also matches my curling wands! I love the pink and black design and it's much quieter than my old hair dryer. I highly recommend it!,2012-01-23,0.1361111111111111,0.4303703703703704,296,0.2656117181235535,0.1,0.00650695373716336
US,46879250,R1GAHRBS3LK8LI,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Amazing Blower,"This is the best blow dryer I have brought it works amazingly on my hair and my daughters hair. I have tried other blowers but they would always leave my hair fizzy and dull. But this blower leaves my hair soft, manageable and frizz free.",2012-02-08,0.3261904761904762,0.5892857142857143,253,0.3148769612231579,1.0,0.08002896949045264
US,20700935,R1CU0WYUHFQ0PV,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,great blowdryer,"I was recommended this blowdryer by a good friend, who was also recommended it by a friend. It dries my hair quickly and leaves it nice and smooth. I had my old dryer for over 4 years, and the change in my hair's texture and the amount of time it took to dry my hair was huge. I would recommend this to anyone, and I really like the look and style of it.",2012-02-13,0.3851851851851851,0.5833333333333335,370,0.3732554391069924,1.0,0.0959371409752912
US,23899000,R2CXJCO637RTK3,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,4,7,1,1.0,Unfortunately did NOT last,"I did really like this hairdryer - I bought it and it worked well, was not too noisy, had some good power. But after less than a month using it 3-4 times per week for 15 minutes, it just suddenly died and no amount of resuscitation would bring it back to life! Fortunately Amazon gave me a full refund including shipping - I don't know if it was just a defective one or if it is a common problem with this hair dryer - but that was the end of that. I then went nuts on a $100.00+ salon hair dryer and am quite happy now.",2012-02-16,0.1348484848484848,0.4712121212121212,547,0.2700686133488764,-1.1491167250354175,-0.08030034571907577
US,51740582,RAOE2NNEJEQF9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Perfect,I bought this as a gift and it worked out amazingly! She loves the product. You would never guess that you could buy such a quality hair dryer at such a cheap price!,2012-02-23,0.45,0.72,173,0.3193388803193803,1.0,0.08391119173050841
US,22872756,R4768YMZZWGTY,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,Pretty darn good!,"My previous blow dryer was an Ionic one and it lasted about 10 years. I don't remember the brand, but it was really expensive and high end. I think it was somewhere around $175 new. So, the other day the heat finally went out on it and I needed to replace it. This time, no question, anything other than an ionic simply won't do. Anyways, I found this one and just used it for the first time with a completely wet head and I am so impressed, I can't even believe it!! I'm not sure if the ion charges on my old dryer had gradually worn out, or if the technology now is just that much better? But I couldn't be happier. It took all of 10 minutes to completely dry and style my hair and it looks amazing, with VERY little frizz and enhanced the shine too. My other blow dryer had been taking me more like 15 minutes. This Remington does have greater watts / power too, but even on the lower setting, my hair was getting dry faster and styling perfectly. I should also mention the design is really neat looking too. It does not feel as heavy (quality) as my other one and the precision (extra) part felt like it was made kind of cheap. But, of course! My other one was about four times more expensive. As long as this one doesn't break anytime soon, I am sure I will be VERY happy with it! (No need for me to add the benefits of the ionic vs the regular blow dryer, you can find that info just about anywhere on the net). I completely recommend this product!",2012-03-12,0.1673747086247086,0.5418304914458759,1472,0.3049395643388548,0.1,0.008327666817285993
